,水温,Ph,溶解氧(mg/L),浊度(NTU),电导率(uS/cm)
4466,0.683035714,0.013592233,0.00325309,0.032578686,0.196914034
4467,0.683035714,0.013592233,0.067013663,0.038928769,0.195444526
4468,0.71875,0.015533981,0.116460638,0.038376588,0.188831741
4469,0.727678571,0.013592233,0.095640859,0.036167863,0.188096988
4470,0.6875,0.015533981,0.002602472,0.032578686,0.201322557
4471,0.705357143,0.015533981,0.073519844,0.035063501,0.197648788
4472,0.754464286,0.015533981,0.109303839,0.036720044,0.189566495
4473,0.763392857,0.015533981,0.085230969,0.036720044,0.188831741
4474,0.700892857,0.015533981,0.001951854,0.032578686,0.202792065
4475,0.709821429,0.015533981,0.061808718,0.035063501,0.196914034
4476,0.754464286,0.015533981,0.087833442,0.035339591,0.190301249
4477,0.754464286,0.015533981,0.095640859,0.038100497,0.190301249
4478,0.696428571,0.015533981,0.003903709,0.032854776,0.202057311
4479,0.700892857,0.015533981,0.080026025,0.040309221,0.197648788
4480,0.736607143,0.015533981,0.099544567,0.040033131,0.191036003
4481,0.732142857,0.015533981,0.107351984,0.041137493,0.193975018
4482,0.6875,0.015533981,0.005855563,0.03478741,0.202057311
4483,0.691964286,0.015533981,0.081327261,0.038376588,0.199853049
4484,0.723214286,0.015533981,0.104749512,0.04445058,0.196914034
4485,0.723214286,0.015533981,0.107351984,0.040585312,0.195444526
4486,0.683035714,0.017475728,0.003903709,0.030922142,0.204996326
4487,0.6875,0.017475728,0.07156799,0.036720044,0.201322557
4488,0.71875,0.015533981,0.104749512,0.043070127,0.197648788
4489,0.71875,0.015533981,0.111906311,0.039204859,0.196914034
4490,0.683035714,0.015533981,0.025374105,0.030922142,0.204996326
4491,0.683035714,0.017475728,0.084580351,0.035339591,0.201322557
4492,0.709821429,0.017475728,0.106050748,0.041413584,0.197648788
4493,0.714285714,0.017475728,0.114508783,0.043346218,0.196914034
4494,0.691964286,0.077669903,0.330513988,0.047211485,0.091844232
4495,0.696428571,0.081553398,0.379310345,0.05438984,0.086700955
4496,0.71875,0.077669903,0.374756018,0.054113749,0.085231447
4497,0.71875,0.067961165,0.347430059,0.058255108,0.089639971
4498,0.6875,0.06407767,0.309043591,0.04472667,0.097722263
4499,0.691964286,0.058252427,0.332465843,0.047763666,0.095518001
4500,0.723214286,0.058252427,0.324658426,0.047487576,0.092578986
4501,0.723214286,0.054368932,0.3129473,0.050524572,0.092578986
4502,0.6875,0.050485437,0.255692908,0.041965765,0.099191771
4503,0.6875,0.046601942,0.290175667,0.045831033,0.097722263
4504,0.714285714,0.042718447,0.288223813,0.04472667,0.095518001
4505,0.709821429,0.042718447,0.272608979,0.040585312,0.095518001
4506,0.683035714,0.036893204,0.216655823,0.038928769,0.10286554
4507,0.683035714,0.036893204,0.258945999,0.042794036,0.101396032
4508,0.709821429,0.036893204,0.266753416,0.046107123,0.099926525
4509,0.709821429,0.027184466,0.216655823,0.043622308,0.102130786
4510,0.683035714,0.027184466,0.191932336,0.036167863,0.106539309
4511,0.683035714,0.025242718,0.217306441,0.040033131,0.105804555
4512,0.705357143,0.023300971,0.227716331,0.042241855,0.10286554
4513,0.705357143,0.019417476,0.193233572,0.042517946,0.105804555
4514,0.678571429,0.013592233,0.109954457,0.033406957,0.110947832
4515,0.678571429,0.017475728,0.193233572,0.036996135,0.110213079
4516,0.700892857,0.015533981,0.180871828,0.040861403,0.109478325
4517,0.705357143,0.015533981,0.197787899,0.038652678,0.109478325
4518,0.678571429,0.005825243,0.060507482,0.031474324,0.117560617
4519,0.683035714,0.00776699,0.127521145,0.035339591,0.116825863
4520,0.700892857,0.009708738,0.14964216,0.036167863,0.116091109
4521,0.700892857,0.013592233,0.189980481,0.037548316,0.116825863
4522,0.674107143,0.003883495,0.041639558,0.030646052,0.12564291
4523,0.674107143,0.005825243,0.119713728,0.036443954,0.126377663
4524,0.6875,0.00776699,0.139882889,0.037824406,0.124908156
4525,0.6875,0.00776699,0.132075472,0.035891773,0.126377663
4526,0.669642857,0.001941748,0.026675342,0.031750414,0.13152094
4527,0.665178571,0.00776699,0.160052049,0.034235229,0.129316679
4528,0.683035714,0.00776699,0.130123617,0.035063501,0.13519471
4529,0.683035714,0.009708738,0.156148341,0.035339591,0.135929464
4530,0.665178571,0.003883495,0.04749512,0.030922142,0.139603233
4531,0.665178571,0.005825243,0.111255693,0.032854776,0.139603233
4532,0.678571429,0.00776699,0.13597918,0.035063501,0.139603233
4533,0.678571429,0.00776699,0.133376708,0.035891773,0.140337987
4534,0.665178571,0.005825243,0.034482759,0.030646052,0.145481264
4535,0.660714286,0.00776699,0.107351984,0.033959139,0.147685525
4536,0.674107143,0.00776699,0.134027326,0.038100497,0.146950771
4537,0.674107143,0.00776699,0.109303839,0.032854776,0.146216018
4538,0.665178571,0.003883495,0.031229668,0.031198233,0.150624541
4539,0.674107143,0.130097087,0.400780742,0.055494202,0.064658339
4540,0.683035714,0.14368932,0.430709174,0.05466593,0.064658339
4541,0.683035714,0.141747573,0.42160052,0.051076753,0.07053637
4542,0.683035714,0.194174757,0.389720234,0.040861403,0.067597355
4543,0.683035714,0.166990291,0.400130124,0.043070127,0.074944893
4544,0.683035714,0.159223301,0.411190631,0.042517946,0.079353417
4545,0.6875,0.145631068,0.390370852,0.044174489,0.08008817
4546,0.700892857,0.374757282,0.513337671,0.04445058,0.05143277
4547,0.691964286,0.32038835,0.46258946,0.045554942,0.061719324
4548,0.6875,0.277669903,0.508132726,0.05438984,0.07421014
4549,0.683035714,0.262135922,0.44567339,0.047211485,0.072740632
4550,0.683035714,0.26407767,0.407937541,0.043070127,0.069066863
4551,0.6875,0.341747573,0.521145088,0.047211485,0.047024247
4552,0.696428571,0.405825243,0.620689655,0.060739923,0.033798677
4553,0.705357143,0.460194175,0.616135329,0.031198233,0.045554739
4554,0.678571429,0.153398058,0.3129473,0.033683048,0.114621602
4555,0.678571429,0.242718447,0.39102147,0.032854776,0.077149155
4556,0.683035714,0.304854369,0.457384515,0.036443954,0.062454078
4557,0.683035714,0.333980583,0.457384515,0.030922142,0.058780309
4558,0.674107143,0.26407767,0.453480807,0.03975704,0.071271124
4559,0.678571429,0.159223301,0.347430059,0.03975704,0.080822924
4560,0.683035714,0.293203883,0.455432661,0.040309221,0.05143277
4561,0.678571429,0.295145631,0.433311646,0.02981778,0.053637032
4562,0.669642857,0.27184466,0.447625244,0.036443954,0.053637032
4563,0.678571429,0.240776699,0.450227716,0.032854776,0.054371785
4564,0.678571429,0.231067961,0.480806766,0.042794036,0.055841293
4565,0.674107143,0.201941748,0.380611581,0.026504694,0.052167524
4566,0.669642857,0.163106796,0.39102147,0.029265599,0.056576047
4567,0.678571429,0.139805825,0.366297983,0.026228603,0.058045555
4568,0.683035714,0.141747573,0.370201692,0.027332965,0.058780309
4569,0.683035714,0.302912621,0.458685751,0.031198233,0.052167524
4570,0.683035714,0.308737864,0.483409239,0.040309221,0.054371785
4571,0.691964286,0.326213592,0.500325309,0.037548316,0.052167524
4572,0.696428571,0.349514563,0.519193234,0.036443954,0.050698016
4573,0.6875,0.355339806,0.506180872,0.037548316,0.056576047
4574,0.6875,0.34368932,0.50683149,0.03975704,0.055841293
4575,0.691964286,0.310679612,0.474951204,0.032854776,0.062454078
4576,0.691964286,0.281553398,0.443721535,0.031474324,0.064658339
4577,0.683035714,0.267961165,0.406636304,0.026504694,0.065393093
4578,0.678571429,0.250485437,0.426805465,0.030369961,0.065393093
4579,0.691964286,0.229126214,0.395575797,0.028161237,0.066862601
4580,0.696428571,0.209708738,0.392973325,0.028989509,0.067597355
4581,0.678571429,0.250485437,0.418998048,0.028713418,0.063188832
4582,0.678571429,0.267961165,0.456083279,0.035891773,0.060249816
4583,0.696428571,0.318446602,0.503578399,0.035891773,0.05143277
4584,0.700892857,0.370873786,0.552374756,0.032854776,0.040411462
4585,0.6875,0.372815534,0.53415745,0.030369961,0.049963262
4586,0.683035714,0.33592233,0.51008458,0.032302595,0.056576047
4587,0.696428571,0.326213592,0.501626545,0.032302595,0.054371785
4588,0.6875,0.333980583,0.495770982,0.029265599,0.053637032
4589,0.683035714,0.341747573,0.526350033,0.032854776,0.05143277
4590,0.700892857,0.308737864,0.490566038,0.038652678,0.057310801
4591,0.705357143,0.324271845,0.510735198,0.033959139,0.053637032
4592,0.683035714,0.302912621,0.480806766,0.029265599,0.063923586
4593,0.732142857,0.299029126,0.476903058,0.042517946,0.057310801
4594,0.691964286,0.295145631,0.464541314,0.030093871,0.069066863
4595,0.700892857,0.283495146,0.467794405,0.030369961,0.069066863
4596,0.736607143,0.244660194,0.420299284,0.028161237,0.069066863
4597,0.727678571,0.240776699,0.427456083,0.026780784,0.067597355
4598,0.700892857,0.374757282,0.586206897,0.031750414,0.058780309
4599,0.705357143,0.394174757,0.637605725,0.037548316,0.049228508
4600,0.727678571,0.363106796,0.566037736,0.049144119,0.057310801
4601,0.732142857,0.337864078,0.540013012,0.038652678,0.066862601
4602,0.709821429,0.374757282,0.595966168,0.041137493,0.061719324
4603,0.705357143,0.32038835,0.514638907,0.037548316,0.072740632
4604,0.736607143,0.304854369,0.48991542,0.036167863,0.069801616
4605,0.736607143,0.291262136,0.475601822,0.036167863,0.068332109
4606,0.700892857,0.281553398,0.461288224,0.028713418,0.071271124
4607,0.700892857,0.262135922,0.46258946,0.038652678,0.07421014
4608,0.732142857,0.281553398,0.491216656,0.041413584,0.061719324
4609,0.736607143,0.289320388,0.504229018,0.039204859,0.061719324
4610,0.700892857,0.314563107,0.528952505,0.033683048,0.064658339
4611,0.709821429,0.306796117,0.533506831,0.038652678,0.063188832
4612,0.745535714,0.281553398,0.497072219,0.042241855,0.063923586
4613,0.754464286,0.246601942,0.458035133,0.050248482,0.067597355
4614,0.705357143,0.205825243,0.411190631,0.031474324,0.076414401
4615,0.71875,0.225242718,0.454782043,0.037272225,0.066862601
4616,0.763392857,0.306796117,0.528301887,0.039204859,0.055106539
4617,0.767857143,0.297087379,0.50683149,0.063776919,0.058045555
4618,0.705357143,0.221359223,0.426805465,0.031198233,0.075679647
4619,0.714285714,0.25631068,0.482758621,0.036167863,0.066862601
4620,0.772321429,0.388349515,0.652569941,0.049972391,0.047024247
4621,0.790178571,0.444660194,0.750162655,0.067642187,0.045554739
4622,0.772321429,0.467961165,0.807417046,0.036720044,0.057310801
4623,0.772321429,0.45631068,0.753415745,0.040585312,0.055106539
4624,0.799107143,0.450485437,0.721535459,0.040861403,0.052902278
4625,0.799107143,0.446601942,0.703318152,0.040585312,0.052167524
4626,0.767857143,0.444660194,0.715029278,0.03478741,0.055106539
4627,0.767857143,0.434951456,0.689004554,0.038652678,0.055841293
4628,0.794642857,0.427184466,0.654521796,0.039204859,0.05143277
4629,0.785714286,0.382524272,0.541964867,0.032854776,0.061719324
4630,0.75,0.376699029,0.544567339,0.02954169,0.060249816
4631,0.75,0.4,0.61548471,0.03948095,0.052902278
4632,0.767857143,0.417475728,0.637605725,0.042794036,0.049228508
4633,0.767857143,0.413592233,0.63955758,0.040585312,0.054371785
4634,0.741071429,0.421359223,0.662329213,0.036720044,0.057310801
4635,0.741071429,0.411650485,0.641509434,0.041689674,0.057310801
4636,0.763392857,0.409708738,0.625243982,0.042794036,0.053637032
4637,0.767857143,0.423300971,0.651268705,0.048039757,0.05143277
4638,0.745535714,0.436893204,0.70071568,0.041689674,0.055106539
4639,0.741071429,0.427184466,0.674040338,0.043898399,0.057310801
4640,0.758928571,0.417475728,0.632400781,0.040309221,0.055841293
4641,0.758928571,0.409708738,0.625243982,0.040585312,0.055106539
4642,0.736607143,0.405825243,0.618737801,0.034235229,0.057310801
4643,0.736607143,0.398058252,0.60897853,0.038928769,0.058045555
4644,0.754464286,0.390291262,0.587508133,0.045831033,0.056576047
4645,0.75,0.394174757,0.588158751,0.042517946,0.055841293
4646,0.71875,0.376699029,0.581001952,0.035339591,0.060249816
4647,0.71875,0.365048544,0.57839948,0.038376588,0.06098457
4648,0.736607143,0.333980583,0.535458686,0.036996135,0.062454078
4649,0.736607143,0.33592233,0.533506831,0.037272225,0.060249816
4650,0.714285714,0.355339806,0.552374756,0.030369961,0.057310801
4651,0.71875,0.365048544,0.58490566,0.037548316,0.054371785
4652,0.741071429,0.368932039,0.571893299,0.03975704,0.053637032
4653,0.741071429,0.351456311,0.552374756,0.036167863,0.056576047
4654,0.705357143,0.266019417,0.465191932,0.028713418,0.068332109
4655,0.705357143,0.242718447,0.464541314,0.032578686,0.069066863
4656,0.727678571,0.215533981,0.433311646,0.030922142,0.069066863
4657,0.732142857,0.244660194,0.455432661,0.03478741,0.06098457
4658,0.714285714,0.330097087,0.535458686,0.030093871,0.052902278
4659,0.71875,0.297087379,0.512687053,0.034235229,0.056576047
4660,0.754464286,0.25631068,0.473649967,0.032302595,0.055106539
4661,0.763392857,0.246601942,0.472348731,0.032578686,0.05143277
4662,0.723214286,0.289320388,0.502277163,0.028713418,0.050698016
4663,0.741071429,0.339805825,0.577748861,0.033130867,0.041146216
4664,0.772321429,0.341747573,0.575146389,0.03451132,0.044085231
4665,0.776785714,0.332038835,0.545217957,0.035063501,0.044819985
4666,0.723214286,0.308737864,0.525699414,0.027332965,0.048493755
4667,0.727678571,0.308737864,0.539362394,0.031474324,0.044819985
4668,0.763392857,0.300970874,0.516590761,0.030646052,0.043350478
4669,0.763392857,0.287378641,0.51008458,0.030369961,0.044819985
4670,0.71875,0.281553398,0.494469746,0.02484815,0.050698016
4671,0.723214286,0.260194175,0.486662329,0.027609056,0.052167524
4672,0.763392857,0.242718447,0.457384515,0.026228603,0.049963262
4673,0.767857143,0.229126214,0.448275862,0.025400331,0.050698016
4674,0.723214286,0.361165049,0.611581002,0.035339591,0.056576047
4675,0.732142857,0.370873786,0.629798308,0.038376588,0.056576047
4676,0.78125,0.405825243,0.679245283,0.041965765,0.050698016
4677,0.78125,0.398058252,0.653871178,0.042241855,0.058045555
4678,0.736607143,0.39223301,0.648015615,0.037548316,0.066127847
4679,0.736607143,0.368932039,0.607026675,0.042241855,0.071271124
4680,0.763392857,0.308737864,0.522446324,0.045002761,0.076414401
4681,0.767857143,0.32038835,0.540013012,0.04445058,0.068332109
4682,0.732142857,0.324271845,0.549772284,0.041689674,0.073475386
4683,0.741071429,0.306796117,0.538711776,0.048039757,0.074944893
4684,0.785714286,0.351456311,0.594014314,0.048315848,0.065393093
4685,0.799107143,0.33592233,0.560182173,0.052181115,0.068332109
4686,0.754464286,0.359223301,0.611581002,0.047211485,0.072005878
4687,0.772321429,0.372815534,0.630448926,0.050524572,0.067597355
4688,0.8125,0.366990291,0.61223162,0.051076753,0.063923586
4689,0.816964286,0.361165049,0.587508133,0.047487576,0.063188832
4690,0.75,0.332038835,0.547169811,0.037824406,0.077149155
4691,0.754464286,0.32038835,0.54066363,0.041689674,0.076414401
4692,0.790178571,0.306796117,0.509433962,0.03975704,0.074944893
4693,0.790178571,0.299029126,0.504229018,0.037824406,0.073475386
4694,0.745535714,0.297087379,0.501626545,0.032026505,0.078618663
4695,0.75,0.275728155,0.488614183,0.037824406,0.08008817
4696,0.785714286,0.26407767,0.466493169,0.032854776,0.077883909
4697,0.785714286,0.252427184,0.455432661,0.030646052,0.080822924
4698,0.745535714,0.248543689,0.449577098,0.027056875,0.085231447
4699,0.745535714,0.269902913,0.482758621,0.058807289,0.076414401
4700,0.790178571,0.32815534,0.554977228,0.05438984,0.069801616
4701,0.790178571,0.302912621,0.516590761,0.051628934,0.073475386
4702,0.745535714,0.287378641,0.496421601,0.047763666,0.086700955
4703,0.75,0.275728155,0.497722837,0.052457206,0.088170463
4704,0.790178571,0.269902913,0.487963565,0.059911651,0.086700955
4705,0.799107143,0.260194175,0.478854912,0.067642187,0.091109478
4706,0.754464286,0.283495146,0.506180872,0.066537824,0.094783248
4707,0.763392857,0.299029126,0.533506831,0.063224738,0.085966201
4708,0.816964286,0.308737864,0.53415745,0.052733297,0.077883909
4709,0.825892857,0.281553398,0.490566038,0.046383214,0.079353417
4710,0.78125,0.386407767,0.606376057,0.040861403,0.083027186
4711,0.870535714,0.289320388,0.495120364,0.046659304,0.07421014
4712,0.830357143,0.266019417,0.486011711,0.047211485,0.083027186
4713,0.763392857,0.273786408,0.497072219,0.043346218,0.088170463
4714,0.946428571,0.380582524,0.532856213,0.075096632,0.076414401
4715,0.825892857,0.388349515,0.614834092,0.049144119,0.077883909
4716,0.808035714,0.388349515,0.616785947,0.059083379,0.078618663
4717,0.803571429,0.374757282,0.591411841,0.046383214,0.082292432
4718,0.776785714,0.370873786,0.586206897,0.041137493,0.08376194
4719,0.776785714,0.368932039,0.58165257,0.041965765,0.08376194
4720,0.785714286,0.363106796,0.558230319,0.036443954,0.084496694
4721,0.848214286,0.322330097,0.555627846,0.064605191,0.10286554
4722,0.790178571,0.347572816,0.541314249,0.036996135,0.08376194
4723,0.834821429,0.339805825,0.514638907,0.038100497,0.080822924
4724,0.790178571,0.332038835,0.497072219,0.032302595,0.085966201
4725,0.78125,0.233009709,0.424202993,0.041689674,0.11241734
4726,0.816964286,0.337864078,0.551724138,0.048591938,0.077883909
4727,0.816964286,0.347572816,0.553675992,0.047487576,0.07421014
4728,0.772321429,0.365048544,0.571893299,0.038100497,0.07053637
4729,0.767857143,0.34368932,0.543916721,0.041689674,0.07053637
4730,0.799107143,0.370873786,0.561483409,0.041137493,0.063923586
4731,0.794642857,0.361165049,0.561483409,0.040861403,0.065393093
4732,0.754464286,0.330097087,0.528952505,0.033959139,0.076414401
4733,0.754464286,0.312621359,0.519843852,0.037824406,0.079353417
4734,0.772321429,0.308737864,0.512036435,0.037824406,0.079353417
4735,0.785714286,0.297087379,0.487963565,0.035615682,0.08008817
4736,0.745535714,0.302912621,0.490566038,0.031198233,0.080822924
4737,0.75,0.283495146,0.48991542,0.032302595,0.081557678
4738,0.767857143,0.26407767,0.452830189,0.034235229,0.085231447
4739,0.767857143,0.27961165,0.469746259,0.038100497,0.081557678
4740,0.758928571,0.359223301,0.54066363,0.035615682,0.077883909
4741,0.745535714,0.289320388,0.487963565,0.036720044,0.085231447
4742,0.754464286,0.273786408,0.487963565,0.040585312,0.08376194
4743,0.754464286,0.258252427,0.458035133,0.036443954,0.085966201
4744,0.732142857,0.196116505,0.386467144,0.030093871,0.090374724
4745,0.727678571,0.170873786,0.383214053,0.030922142,0.094783248
4746,0.736607143,0.163106796,0.379960963,0.038100497,0.094783248
4747,0.754464286,0.349514563,0.548471047,0.040861403,0.068332109
4748,0.754464286,0.376699029,0.546519193,0.035063501,0.072740632
4749,0.745535714,0.359223301,0.534808068,0.038928769,0.072005878
4750,0.75,0.275728155,0.45933637,0.037548316,0.085966201
4751,0.745535714,0.221359223,0.416395576,0.032854776,0.087435709
4752,0.736607143,0.363106796,0.566688354,0.039204859,0.068332109
4753,0.754464286,0.326213592,0.525048796,0.042794036,0.066127847
4754,0.741071429,0.351456311,0.558880937,0.042794036,0.065393093
4755,0.736607143,0.353398058,0.580351334,0.04942021,0.066862601
4756,0.741071429,0.390291262,0.575797007,0.033406957,0.065393093
4757,0.736607143,0.378640777,0.559531555,0.038100497,0.066127847
4758,0.741071429,0.372815534,0.558230319,0.038100497,0.068332109
4759,0.736607143,0.347572816,0.52374756,0.036996135,0.065393093
4760,0.723214286,0.345631068,0.511385817,0.032302595,0.055106539
4761,0.723214286,0.349514563,0.532856213,0.033959139,0.056576047
4762,0.727678571,0.355339806,0.554977228,0.035063501,0.063188832
4763,0.736607143,0.378640777,0.587508133,0.035615682,0.064658339
4764,0.736607143,0.396116505,0.593363696,0.031474324,0.069801616
4765,0.732142857,0.384466019,0.579700716,0.036167863,0.069066863
4766,0.736607143,0.378640777,0.5647365,0.03478741,0.069066863
4767,0.736607143,0.370873786,0.542615485,0.033406957,0.069801616
4768,0.736607143,0.365048544,0.511385817,0.028437327,0.072005878
4769,0.732142857,0.374757282,0.545868575,0.042241855,0.07053637
4770,0.736607143,0.361165049,0.541964867,0.038928769,0.074944893
4771,0.732142857,0.333980583,0.502277163,0.03948095,0.075679647
4772,0.723214286,0.353398058,0.510735198,0.037548316,0.073475386
4773,0.71875,0.366990291,0.544567339,0.041413584,0.07421014
4774,0.723214286,0.374757282,0.559531555,0.041689674,0.07421014
4775,0.723214286,0.370873786,0.55107352,0.041689674,0.074944893
4776,0.723214286,0.368932039,0.525048796,0.036996135,0.074944893
4777,0.723214286,0.353398058,0.512036435,0.037548316,0.077883909
4778,0.727678571,0.347572816,0.528301887,0.045002761,0.085966201
4779,0.727678571,0.349514563,0.530904359,0.048868029,0.088170463
4780,0.723214286,0.370873786,0.549121666,0.045554942,0.090374724
4781,0.723214286,0.378640777,0.571893299,0.04942021,0.091109478
4782,0.727678571,0.380582524,0.583604424,0.050800663,0.091844232
4783,0.732142857,0.372815534,0.560832791,0.048591938,0.091109478
4784,0.727678571,0.372815534,0.541964867,0.042794036,0.09331374
4785,0.727678571,0.361165049,0.536109304,0.045554942,0.094048494
4786,0.732142857,0.351456311,0.529603123,0.044174489,0.095518001
4787,0.736607143,0.436893204,0.729993494,0.066261734,0.084496694
4788,0.732142857,0.434951456,0.685751464,0.045554942,0.091844232
4789,0.732142857,0.425242718,0.662979831,0.04942021,0.092578986
4790,0.741071429,0.425242718,0.665582303,0.050800663,0.090374724
4791,0.741071429,0.423300971,0.649967469,0.050524572,0.09331374
4792,0.736607143,0.425242718,0.655823032,0.04472667,0.094783248
4793,0.732142857,0.415533981,0.634352635,0.048039757,0.094783248
4794,0.741071429,0.405825243,0.610930384,0.04942021,0.094048494
4795,0.741071429,0.401941748,0.603773585,0.047211485,0.09331374
4796,0.732142857,0.401941748,0.590110605,0.040861403,0.094783248
4797,0.727678571,0.353398058,0.513337671,0.044174489,0.094783248
4798,0.736607143,0.368932039,0.555627846,0.049972391,0.088170463
4799,0.736607143,0.394174757,0.59531555,0.048868029,0.087435709
4800,0.732142857,0.396116505,0.58490566,0.043346218,0.091844232
4801,0.732142857,0.388349515,0.570592062,0.04445058,0.091844232
4802,0.754464286,0.376699029,0.558230319,0.052181115,0.094783248
4803,0.758928571,0.32815534,0.494469746,0.056874655,0.105069802
4804,0.732142857,0.304854369,0.464541314,0.053561568,0.111682586
4805,0.736607143,0.300970874,0.47625244,0.05963556,0.111682586
4806,0.732142857,0.312621359,0.482108003,0.056322474,0.113152094
4807,0.763392857,0.419417476,0.688353936,0.05963556,0.100661278
4808,0.763392857,0.421359223,0.683148992,0.050800663,0.103600294
4809,0.763392857,0.409708738,0.648015615,0.053561568,0.105069802
4810,0.776785714,0.388349515,0.593363696,0.057979017,0.104335048
4811,0.776785714,0.376699029,0.56798959,0.056046383,0.105804555
4812,0.754464286,0.365048544,0.522446324,0.047763666,0.110947832
4813,0.75,0.351456311,0.511385817,0.0496963,0.111682586
4814,0.767857143,0.341747573,0.508132726,0.050800663,0.110213079
4815,0.772321429,0.332038835,0.497072219,0.051076753,0.111682586
4816,0.75,0.330097087,0.45933637,0.03948095,0.114621602
4817,0.75,0.32038835,0.469095641,0.043346218,0.113886848
4818,0.767857143,0.304854369,0.450227716,0.041689674,0.113886848
4819,0.772321429,0.297087379,0.443721535,0.041965765,0.113886848
4820,0.75,0.295145631,0.407937541,0.035339591,0.116825863
4821,0.745535714,0.34368932,0.514638907,0.055494202,0.105069802
4822,0.754464286,0.306796117,0.484059857,0.056046383,0.119030125
4823,0.758928571,0.304854369,0.491216656,0.052181115,0.118295371
4824,0.736607143,0.32815534,0.500325309,0.04445058,0.116825863
4825,0.741071429,0.326213592,0.512687053,0.047763666,0.113886848
4826,0.767857143,0.326213592,0.512036435,0.048039757,0.113886848
4827,0.785714286,0.34368932,0.541964867,0.050248482,0.109478325
4828,0.763392857,0.405825243,0.658425504,0.04472667,0.108008817
4829,0.776785714,0.403883495,0.644762524,0.046107123,0.105069802
4830,0.794642857,0.398058252,0.638906962,0.049144119,0.108743571
4831,0.790178571,0.333980583,0.494469746,0.048868029,0.117560617
4832,0.745535714,0.248543689,0.378659727,0.042794036,0.12564291
4833,0.75,0.227184466,0.386467144,0.043898399,0.124173402
4834,0.776785714,0.20776699,0.370201692,0.03975704,0.121234386
4835,0.767857143,0.231067961,0.40143136,0.039204859,0.120499633
4836,0.736607143,0.221359223,0.376057254,0.035891773,0.123438648
4837,0.736607143,0.198058252,0.375406636,0.038100497,0.124173402
4838,0.758928571,0.215533981,0.399479506,0.03948095,0.119030125
4839,0.767857143,0.333980583,0.556278465,0.044174489,0.104335048
4840,0.776785714,0.452427184,0.815224463,0.045554942,0.103600294
4841,0.776785714,0.427184466,0.705270007,0.046659304,0.106539309
4842,0.785714286,0.359223301,0.552374756,0.0496963,0.116825863
4843,0.78125,0.341747573,0.530253741,0.045831033,0.116825863
4844,0.763392857,0.355339806,0.549772284,0.041689674,0.117560617
4845,0.767857143,0.380582524,0.59856864,0.046935395,0.107274063
4846,0.790178571,0.357281553,0.554977228,0.051628934,0.11241734
4847,0.794642857,0.359223301,0.561483409,0.051905025,0.110213079
4848,0.772321429,0.361165049,0.559531555,0.041689674,0.11241734
4849,0.772321429,0.32815534,0.52374756,0.046659304,0.116091109
4850,0.799107143,0.324271845,0.531554977,0.048591938,0.11241734
4851,0.808035714,0.333980583,0.557579701,0.050800663,0.11241734
4852,0.772321429,0.363106796,0.584255042,0.040585312,0.113886848
4853,0.785714286,0.351456311,0.569941444,0.045831033,0.113152094
4854,0.816964286,0.332038835,0.539362394,0.049972391,0.109478325
4855,0.816964286,0.326213592,0.525048796,0.048591938,0.113886848
4856,0.772321429,0.332038835,0.511385817,0.039204859,0.117560617
4857,0.776785714,0.316504854,0.514638907,0.041689674,0.117560617
4858,0.808035714,0.306796117,0.491216656,0.043622308,0.115356356
4859,0.808035714,0.293203883,0.475601822,0.040585312,0.117560617
4860,0.767857143,0.299029126,0.461288224,0.033130867,0.121234386
4861,0.772321429,0.277669903,0.467143787,0.037824406,0.123438648
4862,0.799107143,0.372815534,0.62914769,0.052457206,0.095518001
4863,0.799107143,0.355339806,0.577098243,0.048315848,0.103600294
4864,0.763392857,0.349514563,0.541314249,0.037272225,0.108008817
4865,0.763392857,0.333980583,0.530253741,0.03975704,0.110213079
4866,0.794642857,0.322330097,0.509433962,0.03975704,0.108008817
4867,0.799107143,0.310679612,0.492517892,0.040033131,0.108743571
4868,0.763392857,0.318446602,0.484710475,0.033406957,0.111682586
4869,0.763392857,0.297087379,0.476903058,0.036996135,0.113886848
4870,0.799107143,0.27961165,0.453480807,0.039204859,0.11241734
4871,0.799107143,0.269902913,0.440468445,0.035063501,0.11241734
4872,0.763392857,0.32038835,0.513337671,0.036720044,0.108743571
4873,0.772321429,0.304854369,0.503578399,0.039204859,0.108008817
4874,0.8125,0.316504854,0.524398178,0.040585312,0.102130786
4875,0.816964286,0.333980583,0.54066363,0.038928769,0.101396032
4876,0.772321429,0.332038835,0.527651269,0.036720044,0.108008817
4877,0.78125,0.312621359,0.513337671,0.037824406,0.108008817
4878,0.816964286,0.351456311,0.57839948,0.041137493,0.099926525
4879,0.776785714,0.398058252,0.661027977,0.037824406,0.105804555
4880,0.790178571,0.386407767,0.635003253,0.041965765,0.10286554
4881,0.78125,0.370873786,0.591411841,0.03478741,0.107274063
4882,0.78125,0.353398058,0.573194535,0.037824406,0.109478325
4883,0.803571429,0.306796117,0.491216656,0.038928769,0.109478325
4884,0.808035714,0.33592233,0.553025374,0.037824406,0.104335048
4885,0.78125,0.363106796,0.590761223,0.035339591,0.107274063
4886,0.78125,0.351456311,0.573194535,0.038100497,0.107274063
4887,0.8125,0.33592233,0.54066363,0.036167863,0.105069802
4888,0.816964286,0.330097087,0.529603123,0.037548316,0.105069802
4889,0.78125,0.337864078,0.534808068,0.032302595,0.108743571
4890,0.78125,0.32038835,0.527000651,0.033959139,0.110947832
